GameID,Season,GameDate,Status,AwayTeamID,AwayTeamScore,AwayTeamRecordWins,AwayTeamRecordLosses,AwayTeamRecordPct,HomeTeamID,HomeTeamScore,HomeTeamRecordWins,HomeTeamRecordLosses,HomeTeamRecordPct,VenueID,DayNight,GamesInSeries,SeriesGameNumber,SeriesDescription
529650,2018,4/16/2018 16:35,Final,143,1,9,6,0.6,144,2,9,6,0.6,4705,night,3,1,Regular Season
529644,2018,4/16/2018 16:40,Final,113,10,3,13,0.188,158,4,8,9,0.188,32,night,3,1,Regular Season
529643,2018,4/16/2018 19:05,Final,145,1,4,9,0.308,133,8,7,10,0.308,10,night,3,1,Regular Season
529646,2018,4/16/2018 19:10,Final,117,1,10,7,0.588,136,2,9,5,0.588,680,night,4,1,Regular Season
529648,2018,4/16/2018 19:10,Final,119,10,6,9,0.4,135,3,7,11,0.4,2680,night,3,1,Regular Season
529661,2018,4/17/2018 12:07,Final,118,3,3,11,0.214,141,11,10,5,0.214,14,day,3,1,Regular Season
529647,2018,4/16/2018 20:33,Final,118,4,3,12,0.2,141,5,11,5,0.2,14,day,3,2,Regular Season
529663,2018,4/17/2018 15:35,Final,146,9,5,12,0.294,147,1,8,8,0.294,3313,night,2,2,Regular Season
529654,2018,4/17/2018 15:40,Final,110,2,5,12,0.294,116,4,5,9,0.294,2394,night,3,1,Regular Season
529659,2018,4/17/2018 16:05,Final,115,2,11,8,0.579,134,0,11,6,0.579,31,night,3,2,Regular Season
529658,2018,4/17/2018 16:10,Final,114,6,9,6,0.6,142,1,7,5,0.6,2535,night,2,1,Regular Season
529667,2018,4/17/2018 16:10,Final,140,7,7,12,0.368,139,2,4,13,0.368,12,night,3,2,Regular Season
529668,2018,4/17/2018 16:10,Final,120,5,9,9,0.5,121,2,12,4,0.5,3289,night,3,2,Regular Season
529664,2018,4/17/2018 16:35,Final,143,5,10,6,0.625,144,1,9,7,0.625,4705,night,3,2,Regular Season
529657,2018,4/17/2018 16:40,Final,113,0,3,14,0.176,158,2,9,9,0.176,32,night,3,2,Regular Season
529666,2018,4/17/2018 17:05,Final,138,5,10,7,0.588,112,3,7,8,0.588,17,night,2,1,Regular Season
529665,2018,4/17/2018 18:40,Final,137,0,6,10,0.375,109,1,12,4,0.375,15,night,3,1,Regular Season
529656,2018,4/17/2018 19:05,Final,145,2,4,10,0.286,133,10,8,10,0.286,10,night,3,2,Regular Season
529655,2018,4/17/2018 19:07,Final,111,10,14,2,0.875,108,1,13,4,0.875,1,night,3,1,Regular Season
529660,2018,4/17/2018 19:10,Final,117,4,11,7,0.611,136,1,9,6,0.611,680,night,4,2,Regular Season
529662,2018,4/17/2018 19:10,Final,119,7,7,9,0.438,135,3,7,12,0.438,2680,night,3,2,Regular Season
529674,2018,4/18/2018 9:35,Final,115,2,11,9,0.55,134,10,12,6,0.55,31,day,3,3,Regular Season
529669,2018,4/18/2018 10:10,Final,110,5,5,13,0.278,116,6,6,9,0.278,2394,day,3,2,Regular Season
529681,2018,4/18/2018 10:10,Final,140,2,7,13,0.35,139,4,5,13,0.35,12,day,3,3,Regular Season
529672,2018,4/18/2018 10:40,Final,113,0,3,15,0.167,158,2,10,9,0.167,32,day,3,3,Regular Season
529671,2018,4/18/2018 12:35,Final,145,11,4,11,0.267,133,12,9,10,0.267,10,day,3,3,Regular Season
529676,2018,4/18/2018 13:07,Final,118,5,3,13,0.188,141,15,12,5,0.188,14,day,3,3,Regular Season
529673,2018,4/18/2018 16:10,Final,114,1,9,7,0.563,142,2,8,5,0.563,2535,night,2,2,Regular Season
529682,2018,4/18/2018 16:10,Final,120,5,9,10,0.474,121,11,13,4,0.474,3289,night,3,3,Regular Season
529678,2018,4/18/2018 16:35,Final,143,3,10,7,0.588,144,7,10,7,0.588,4705,night,3,3,Regular Season
529679,2018,4/18/2018 18:40,Final,137,4,7,10,0.412,109,3,12,5,0.412,15,night,3,2,Regular Season
529670,2018,4/18/2018 19:07,Final,111,9,15,2,0.882,108,0,13,5,0.882,1,night,3,2,Regular Season
529675,2018,4/18/2018 19:10,Final,117,7,12,7,0.632,136,1,9,7,0.632,680,night,4,3,Regular Season
529677,2018,4/18/2018 19:10,Final,119,13,8,9,0.471,135,4,7,13,0.471,2680,night,3,3,Regular Season
529683,2018,4/19/2018 10:10,Final,110,8,5,14,0.263,116,13,7,9,0.263,2394,day,3,3,Regular Season
529680,2018,4/19/2018 11:20,Final,138,5,10,8,0.556,112,8,8,8,0.556,17,day,2,2,Regular Season
529685,2018,4/19/2018 12:40,Final,117,9,13,7,0.65,136,2,9,8,0.65,680,day,4,4,Regular Season
529690,2018,4/19/2018 15:35,Final,141,3,12,6,0.667,147,4,9,8,0.667,3313,night,4,1,Regular Season
529688,2018,4/19/2018 16:05,Final,134,0,12,7,0.632,143,7,11,7,0.632,2681,night,4,1,Regular Season
529687,2018,4/19/2018 16:35,Final,121,4,13,5,0.722,144,12,11,7,0.722,4705,night,3,1,Regular Season
529686,2018,4/19/2018 17:10,Final,146,3,5,13,0.278,158,12,11,9,0.278,32,night,4,1,Regular Season
529689,2018,4/19/2018 18:40,Final,137,1,7,11,0.389,109,3,13,5,0.389,15,night,3,3,Regular Season
529684,2018,4/19/2018 19:07,Final,111,8,16,2,0.889,108,2,13,6,0.889,1,night,3,3,Regular Season
529488,2018,4/20/2018 10:10,Final,118,2,3,14,0.176,116,3,8,9,0.176,2394,day,4,1,Regular Season
529696,2018,4/20/2018 16:10,Final,118,3,4,14,0.222,116,2,8,10,0.222,2394,night,4,2,Regular Season
529694,2018,4/20/2018 16:05,Final,114,1,9,8,0.529,110,3,6,14,0.529,2,night,4,1,Regular Season
529700,2018,4/20/2018 16:05,Final,134,1,12,8,0.6,143,2,12,7,0.6,2681,night,4,2,Regular Season
529704,2018,4/20/2018 16:05,Final,141,8,13,6,0.684,147,5,9,9,0.684,3313,night,4,2,Regular Season
529698,2018,4/20/2018 16:10,Final,142,7,8,6,0.571,139,8,6,13,0.571,12,night,3,1,Regular Season
529699,2018,4/20/2018 16:35,Final,121,5,14,5,0.737,144,3,11,8,0.737,4705,night,3,2,Regular Season
529703,2018,4/20/2018 17:05,Final,136,6,10,8,0.556,140,2,7,14,0.556,13,night,3,1,Regular Season
529695,2018,4/20/2018 17:10,Final,117,10,14,7,0.667,145,0,4,12,0.667,4,night,3,1,Regular Season
529697,2018,4/20/2018 17:10,Final,146,0,5,14,0.263,158,8,12,9,0.263,32,night,4,2,Regular Season
529693,2018,4/20/2018 17:15,Final,113,2,3,16,0.158,138,4,11,8,0.158,2889,night,3,1,Regular Season
529692,2018,4/20/2018 17:40,Final,112,16,9,8,0.529,115,5,11,10,0.529,19,night,3,1,Regular Season
529701,2018,4/20/2018 18:40,Final,135,4,8,13,0.381,109,1,13,6,0.381,15,night,3,1,Regular Season
529691,2018,4/20/2018 19:05,Final,111,7,17,2,0.895,133,3,9,11,0.895,10,night,3,1,Regular Season
529702,2018,4/20/2018 19:07,Final,137,8,8,11,0.421,108,1,13,7,0.421,1,night,3,1,Regular Season
529705,2018,4/20/2018 19:10,Final,120,5,10,10,0.5,119,2,8,10,0.5,22,night,3,1,Regular Season
529719,2018,4/21/2018 10:05,Final,141,1,13,7,0.65,147,9,10,9,0.65,3313,day,4,3,Regular Season
529711,2018,4/21/2018 10:10,Final,118,4,4,15,0.211,116,12,9,10,0.211,2394,day,4,3,Regular Season
529708,2018,4/21/2018 11:15,Final,113,3,3,17,0.15,138,4,12,8,0.15,2889,day,3,2,Regular Season
529709,2018,4/21/2018 13:05,Final,114,4,10,8,0.556,110,0,6,15,0.556,2,day,4,2,Regular Season
529715,2018,4/21/2018 13:05,Final,134,2,12,9,0.571,143,6,13,7,0.571,2681,day,4,3,Regular Season
529713,2018,4/21/2018 15:10,Final,142,1,8,7,0.533,139,10,7,13,0.533,12,night,3,2,Regular Season
529710,2018,4/21/2018 16:10,Final,117,10,15,7,0.682,145,1,4,13,0.682,4,night,3,2,Regular Season
529712,2018,4/21/2018 16:10,Final,146,5,5,15,0.25,158,6,13,9,0.25,32,night,4,3,Regular Season
529714,2018,4/21/2018 16:10,Final,121,3,14,6,0.7,144,4,12,8,0.7,4705,night,3,3,Regular Season
529718,2018,4/21/2018 17:05,Final,136,9,11,8,0.579,140,7,7,15,0.579,13,night,3,2,Regular Season
529707,2018,4/21/2018 17:10,Final,112,2,9,9,0.5,115,5,12,10,0.5,19,night,3,2,Regular Season
529716,2018,4/21/2018 17:10,Final,135,2,8,14,0.364,109,6,14,6,0.364,15,night,3,2,Regular Season
529706,2018,4/21/2018 18:05,Final,111,0,17,3,0.85,133,3,10,11,0.85,10,night,3,2,Regular Season
529717,2018,4/21/2018 18:07,Final,137,3,8,12,0.4,108,4,14,7,0.4,1,night,3,2,Regular Season
529720,2018,4/21/2018 18:10,Final,120,0,10,11,0.476,119,4,9,10,0.476,22,night,3,2,Regular Season
529724,2018,4/22/2018 10:05,Final,114,7,11,8,0.579,110,3,6,16,0.579,2,day,4,3,Regular Season
529734,2018,4/22/2018 10:05,Final,141,1,13,8,0.619,147,5,11,9,0.619,3313,day,4,4,Regular Season
529726,2018,4/22/2018 10:10,Final,118,8,5,15,0.25,116,5,9,11,0.25,2394,day,4,4,Regular Season
529728,2018,4/22/2018 10:10,Final,142,6,8,8,0.5,139,8,8,13,0.5,12,day,3,3,Regular Season
529730,2018,4/22/2018 10:35,Final,134,2,12,10,0.545,143,3,14,7,0.545,2681,day,4,4,Regular Season
529725,2018,4/22/2018 11:10,Final,117,7,16,7,0.696,145,1,4,14,0.696,4,day,3,3,Regular Season
529727,2018,4/22/2018 11:10,Final,146,2,5,16,0.238,158,4,14,9,0.238,32,day,4,4,Regular Season
529723,2018,4/22/2018 11:15,Final,113,2,3,18,0.143,138,9,13,8,0.143,2889,day,3,3,Regular Season
529733,2018,4/22/2018 12:05,Final,136,4,11,9,0.55,140,7,8,15,0.55,13,day,3,3,Regular Season
529722,2018,4/22/2018 12:10,Final,112,9,10,9,0.526,115,7,12,11,0.526,19,day,3,3,Regular Season
529721,2018,4/22/2018 13:05,Final,111,1,17,4,0.81,133,4,11,11,0.81,10,day,3,3,Regular Season
529732,2018,4/22/2018 13:07,Final,137,4,9,12,0.429,108,2,14,8,0.429,1,day,3,3,Regular Season
529731,2018,4/22/2018 13:10,Final,135,2,8,15,0.348,109,4,15,6,0.348,15,day,3,3,Regular Season
529735,2018,4/22/2018 17:05,Final,120,3,10,12,0.455,119,4,10,10,0.455,22,night,3,3,Regular Season
529736,2018,4/23/2018 15:40,Final,144,4,12,9,0.571,113,10,4,18,0.571,2602,night,4,1,Regular Season
529737,2018,4/23/2018 16:05,Final,114,2,12,8,0.6,110,1,6,17,0.6,2,night,4,4,Regular Season
529740,2018,4/23/2018 16:05,Final,142,1,8,9,0.471,147,14,12,9,0.471,3313,night,4,1,Regular Season
529741,2018,4/23/2018 17:05,Final,133,9,12,11,0.522,140,4,8,16,0.522,13,night,3,1,Regular Season
529738,2018,4/23/2018 17:10,Final,108,2,15,8,0.652,117,0,16,8,0.652,2392,night,3,1,Regular Season
529743,2018,4/23/2018 17:10,Final,136,4,11,10,0.524,145,10,5,14,0.524,4,night,3,1,Regular Season
529742,2018,4/23/2018 17:40,Final,135,13,9,15,0.375,115,5,12,12,0.375,19,night,3,1,Regular Season
529739,2018,4/23/2018 19:10,Final,146,1,5,17,0.227,119,2,11,10,0.227,22,night,3,1,Regular Season
529744,2018,4/23/2018 19:15,Final,120,2,10,13,0.435,137,4,10,12,0.435,2395,night,3,1,Regular Season
529757,2018,4/24/2018 14:10,Final,136,1,12,10,0.545,145,0,5,15,0.545,4,day,3,2,Regular Season
529748,2018,4/24/2018 15:10,Final,112,10,11,9,0.55,114,3,12,9,0.55,5,night,2,1,Regular Season
529753,2018,4/24/2018 15:35,Final,142,3,8,10,0.444,147,8,13,9,0.444,3313,night,4,2,Regular Season
529746,2018,4/24/2018 15:40,Final,144,7,12,10,0.545,113,9,5,18,0.545,2602,night,4,2,Regular Season
529745,2018,4/24/2018 16:05,Final,109,8,16,6,0.727,143,4,14,8,0.727,2681,night,3,1,Regular Season
529747,2018,4/24/2018 16:07,Final,111,3,17,5,0.773,141,4,14,8,0.773,14,night,3,1,Regular Season
529755,2018,4/24/2018 17:05,Final,133,3,13,11,0.542,140,2,8,17,0.542,13,night,3,2,Regular Season
529750,2018,4/24/2018 17:10,Final,108,8,16,8,0.667,117,7,16,9,0.667,2392,night,3,2,Regular Season
529752,2018,4/24/2018 17:15,Final,158,5,15,9,0.625,118,2,5,16,0.625,7,night,2,1,Regular Season
529754,2018,4/24/2018 17:15,Final,121,6,15,6,0.714,138,5,13,9,0.714,2889,night,3,1,Regular Season
529756,2018,4/24/2018 17:40,Final,135,0,9,16,0.36,115,8,13,12,0.36,19,night,3,2,Regular Season
529751,2018,4/24/2018 19:10,Final,146,3,6,17,0.261,119,2,11,11,0.261,22,night,3,2,Regular Season
529759,2018,4/24/2018 19:15,Final,120,3,10,14,0.417,137,4,11,12,0.417,2395,night,3,2,Regular Season
529764,2018,4/25/2018 13:05,Final,116,13,10,11,0.476,134,10,12,11,0.476,31,day,3,1,Regular Season
529749,2018,4/24/2018 20:33,Final,116,3,10,12,0.455,134,8,13,11,0.455,31,night,3,2,Regular Season
529765,2018,4/25/2018 11:10,Final,108,2,16,9,0.64,117,5,17,9,0.64,2392,day,3,3,Regular Season
529772,2018,4/25/2018 11:10,Final,136,4,13,10,0.565,145,3,5,16,0.565,4,day,3,3,Regular Season
529771,2018,4/25/2018 12:10,Final,135,2,9,17,0.346,115,5,14,12,0.346,19,day,3,3,Regular Season
529774,2018,4/25/2018 12:45,Final,120,15,11,14,0.44,137,2,11,13,0.44,2395,day,3,3,Regular Season
529768,2018,4/25/2018 15:35,Final,142,4,8,11,0.421,147,7,14,9,0.421,3313,night,4,3,Regular Season
529761,2018,4/25/2018 15:40,Final,144,5,13,10,0.565,113,4,5,19,0.565,2602,night,4,3,Regular Season
529760,2018,4/25/2018 16:05,Final,109,3,16,7,0.696,143,5,15,8,0.696,2681,night,3,2,Regular Season
529773,2018,4/25/2018 16:05,Final,139,8,9,13,0.409,110,4,6,18,0.409,2,night,2,1,Regular Season
529762,2018,4/25/2018 16:07,Final,111,4,18,5,0.783,141,3,14,9,0.783,14,night,3,2,Regular Season
529763,2018,4/25/2018 16:10,Final,112,1,11,10,0.524,114,4,13,9,0.524,5,night,2,2,Regular Season
529766,2018,4/25/2018 16:35,Final,146,8,7,17,0.292,119,6,11,12,0.292,22,day,3,3,Regular Season
529770,2018,4/25/2018 17:05,Final,133,2,13,12,0.52,140,4,9,17,0.52,13,night,3,3,Regular Season
529767,2018,4/25/2018 17:15,Final,158,6,16,9,0.64,118,2,5,17,0.64,7,night,2,2,Regular Season
529769,2018,4/25/2018 17:15,Final,121,1,15,7,0.682,138,9,14,9,0.682,2889,night,3,2,Regular Season
529776,2018,4/26/2018 9:35,Final,144,7,14,10,0.583,113,4,5,20,0.583,2602,day,4,4,Regular Season
529779,2018,4/26/2018 9:35,Final,116,0,10,13,0.435,134,1,14,11,0.435,31,day,3,3,Regular Season
529775,2018,4/26/2018 10:05,Final,109,8,17,7,0.708,143,2,15,9,0.708,2681,day,3,3,Regular Season
529781,2018,4/26/2018 10:05,Final,142,3,8,12,0.4,147,4,15,9,0.4,3313,day,4,4,Regular Season
529782,2018,4/26/2018 10:15,Final,121,3,15,8,0.652,138,4,15,9,0.652,2889,day,3,3,Regular Season
529783,2018,4/26/2018 15:10,Final,136,5,14,10,0.583,114,4,13,10,0.583,5,night,4,1,Regular Season
529784,2018,4/26/2018 16:05,Final,139,9,10,13,0.435,110,5,6,19,0.435,2,night,2,2,Regular Season
529777,2018,4/26/2018 16:07,Final,111,5,19,5,0.792,141,4,14,10,0.792,14,night,3,3,Regular Season
529780,2018,4/26/2018 17:05,Final,158,0,16,10,0.615,112,1,12,10,0.615,17,night,4,1,Regular Season
529778,2018,4/26/2018 17:15,Final,145,6,6,16,0.273,118,3,5,18,0.273,7,night,5,1,Regular Season
529792,2018,4/27/2018 11:20,Final,158,2,16,11,0.593,112,3,13,10,0.593,17,day,4,2,Regular Season
529785,2018,4/27/2018 16:05,Final,109,5,18,7,0.72,120,4,11,15,0.72,3309,night,3,1,Regular Season
529786,2018,4/27/2018 16:05,Final,144,3,14,11,0.56,143,7,16,9,0.56,2681,night,3,1,Regular Season
529790,2018,4/27/2018 16:05,Final,116,0,10,14,0.417,110,6,7,19,0.417,2,night,3,1,Regular Season
529797,2018,4/27/2018 16:05,Final,138,5,15,10,0.6,134,6,15,11,0.6,31,night,3,1,Regular Season
529799,2018,4/27/2018 16:07,Final,140,6,10,17,0.37,141,4,14,11,0.37,14,night,3,1,Regular Season
529789,2018,4/27/2018 16:10,Final,115,1,15,12,0.556,146,0,7,18,0.556,4169,night,3,1,Regular Season
529796,2018,4/27/2018 16:10,Final,136,5,14,11,0.56,114,6,14,10,0.56,5,night,4,2,Regular Season
529798,2018,4/27/2018 16:10,Final,139,4,11,13,0.458,111,3,19,6,0.458,3,night,3,1,Regular Season
529788,2018,4/27/2018 17:10,Final,113,15,6,20,0.231,142,9,8,13,0.231,3312,night,3,1,Regular Season
529795,2018,4/27/2018 17:10,Final,133,8,14,12,0.538,117,1,17,10,0.538,2392,night,3,1,Regular Season
529787,2018,4/27/2018 17:15,Final,145,7,7,16,0.304,118,4,5,19,0.304,7,night,5,2,Regular Season
529794,2018,4/27/2018 19:07,Final,147,4,16,9,0.64,108,3,16,10,0.64,1,night,3,1,Regular Season
529793,2018,4/27/2018 19:10,Final,121,5,16,8,0.667,135,1,9,18,0.667,2680,night,3,1,Regular Season
529791,2018,4/27/2018 19:15,Final,119,4,11,13,0.458,137,6,12,13,0.458,2395,night,4,1,Regular Season
529447,2018,4/28/2018 11:15,Final,145,8,8,16,0.333,118,0,5,20,0.333,7,day,5,3,Regular Season
529802,2018,4/28/2018 17:15,Final,145,2,8,17,0.32,118,5,6,20,0.32,7,night,5,4,Regular Season
529513,2018,4/28/2018 13:05,Final,119,15,12,13,0.48,137,6,12,14,0.48,2395,day,4,2,Regular Season
529806,2018,4/28/2018 19:05,Final,119,3,12,14,0.462,137,8,13,14,0.462,2395,night,4,3,Regular Season
529803,2018,4/28/2018 11:10,Final,113,1,6,21,0.222,142,3,9,13,0.222,3312,day,3,2,Regular Season
529807,2018,4/28/2018 11:20,Final,158,0,16,12,0.571,112,3,14,10,0.571,17,day,4,3,Regular Season
529800,2018,4/28/2018 13:05,Final,109,4,19,7,0.731,120,3,11,16,0.731,3309,day,3,2,Regular Season
529813,2018,4/28/2018 13:05,Final,139,12,12,13,0.48,111,6,19,7,0.48,3,day,3,2,Regular Season
529814,2018,4/28/2018 13:07,Final,140,7,11,17,0.393,141,4,14,12,0.393,14,day,3,2,Regular Season
529811,2018,4/28/2018 13:10,Final,136,12,15,11,0.577,114,4,14,11,0.577,5,day,4,3,Regular Season
529801,2018,4/28/2018 15:05,Final,144,4,15,11,0.577,143,1,16,10,0.577,2681,night,3,2,Regular Season
529805,2018,4/28/2018 16:05,Final,116,9,11,14,0.44,110,5,7,20,0.44,2,night,3,2,Regular Season
529812,2018,4/28/2018 16:05,Final,138,2,15,11,0.577,134,6,16,11,0.577,31,night,3,2,Regular Season
529804,2018,4/28/2018 16:10,Final,115,1,15,13,0.536,146,4,8,18,0.536,4169,night,3,2,Regular Season
529810,2018,4/28/2018 16:10,Final,133,0,14,13,0.519,117,11,18,10,0.519,2392,night,3,2,Regular Season
529808,2018,4/28/2018 17:40,Final,121,2,16,9,0.64,135,12,10,18,0.64,2680,night,3,2,Regular Season
529809,2018,4/28/2018 18:07,Final,147,11,17,9,0.654,108,1,16,11,0.654,1,night,3,2,Regular Season
529820,2018,4/29/2018 10:05,Final,116,3,11,15,0.423,110,5,8,20,0.423,2,day,3,3,Regular Season
529828,2018,4/29/2018 10:05,Final,139,3,12,14,0.462,111,4,20,7,0.462,3,day,3,3,Regular Season
529829,2018,4/29/2018 10:07,Final,140,2,11,18,0.379,141,7,15,12,0.379,14,day,3,3,Regular Season
529819,2018,4/29/2018 10:10,Final,115,0,15,14,0.517,146,3,9,18,0.517,4169,day,3,3,Regular Season
529826,2018,4/29/2018 10:10,Final,136,10,16,11,0.593,114,4,14,12,0.593,5,day,4,4,Regular Season
529815,2018,4/29/2018 10:35,Final,109,1,19,8,0.704,120,3,12,16,0.704,3309,day,3,3,Regular Season
529816,2018,4/29/2018 10:35,Final,144,10,16,11,0.593,143,1,16,11,0.593,2681,day,3,3,Regular Season
529827,2018,4/29/2018 10:35,Final,138,0,15,12,0.556,134,5,17,11,0.556,31,day,3,3,Regular Season
529818,2018,4/29/2018 11:10,Final,113,8,7,21,0.25,142,2,9,14,0.25,3312,day,3,3,Regular Season
529825,2018,4/29/2018 11:10,Final,133,4,14,14,0.5,117,8,19,10,0.5,2392,day,3,3,Regular Season
529817,2018,4/29/2018 11:15,Final,145,4,8,18,0.308,118,5,7,20,0.308,7,day,5,5,Regular Season
529822,2018,4/29/2018 11:20,Final,158,0,16,13,0.552,112,2,15,10,0.552,17,day,4,4,Regular Season
529823,2018,4/29/2018 13:10,Final,121,14,17,9,0.654,135,2,10,19,0.654,2680,day,3,3,Regular Season
529821,2018,4/29/2018 14:05,Final,119,2,12,15,0.444,137,4,14,14,0.444,2395,day,4,4,Regular Season
529824,2018,4/29/2018 17:07,Final,147,2,18,9,0.667,108,1,16,12,0.667,1,night,3,3,Regular Season
529839,2018,4/30/2018 15:10,Final,140,5,11,19,0.367,114,7,15,12,0.367,5,night,3,1,Regular Season
529830,2018,4/30/2018 16:05,Final,115,2,15,15,0.5,112,3,16,10,0.5,17,night,3,1,Regular Season
529836,2018,4/30/2018 16:05,Final,134,2,17,12,0.586,120,3,13,16,0.586,3309,night,4,1,Regular Season
529831,2018,4/30/2018 16:10,Final,118,6,7,21,0.25,111,10,21,7,0.25,3,night,3,1,Regular Season
529833,2018,4/30/2018 16:10,Final,158,6,17,13,0.567,113,5,7,22,0.567,2602,night,3,1,Regular Season
529835,2018,4/30/2018 16:10,Final,143,4,16,12,0.571,146,8,10,18,0.571,4169,night,3,1,Regular Season
529838,2018,4/30/2018 16:10,Final,139,3,13,14,0.481,116,2,11,16,0.481,2394,night,3,1,Regular Season
529834,2018,4/30/2018 17:10,Final,147,1,18,10,0.643,117,2,20,10,0.643,2392,night,4,1,Regular Season
529840,2018,4/30/2018 17:10,Final,141,7,16,12,0.571,142,5,9,15,0.571,3312,night,3,1,Regular Season
529832,2018,4/30/2018 18:40,Final,119,5,12,16,0.429,109,8,20,8,0.429,15,night,4,1,Regular Season
529837,2018,4/30/2018 19:15,Final,135,5,10,20,0.333,137,6,15,14,0.333,2395,night,3,1,Regular Season
529854,2018,5/1/2018 15:10,Final,140,8,12,19,0.387,114,6,15,13,0.387,5,night,3,2,Regular Season
529851,2018,5/1/2018 16:05,Final,134,4,17,13,0.567,120,12,14,16,0.567,3309,night,4,2,Regular Season
529841,2018,5/1/2018 16:10,Final,144,3,17,11,0.607,121,2,17,10,0.607,3289,night,3,1,Regular Season
529845,2018,5/1/2018 16:10,Final,118,7,8,21,0.276,111,6,21,8,0.276,3,night,3,2,Regular Season
529847,2018,5/1/2018 16:10,Final,158,7,18,13,0.581,113,6,7,23,0.581,2602,night,3,2,Regular Season
529850,2018,5/1/2018 16:10,Final,143,1,16,13,0.552,146,2,11,18,0.552,4169,night,3,2,Regular Season
529853,2018,5/1/2018 16:10,Final,139,1,13,15,0.464,116,2,12,16,0.464,2394,night,3,2,Regular Season
529844,2018,5/1/2018 17:05,Final,115,3,16,15,0.516,112,1,16,11,0.516,17,night,3,2,Regular Season
529848,2018,5/1/2018 17:10,Final,147,4,19,10,0.655,117,0,20,11,0.655,2392,night,4,2,Regular Season
529855,2018,5/1/2018 17:10,Final,141,7,17,12,0.586,142,4,9,16,0.586,3312,night,3,2,Regular Season
529843,2018,5/1/2018 17:15,Final,145,2,8,19,0.296,138,3,16,12,0.296,2889,night,2,1,Regular Season
529846,2018,5/1/2018 18:40,Final,119,3,12,17,0.414,109,4,21,8,0.414,15,night,4,2,Regular Season
529842,2018,5/1/2018 19:07,Final,110,2,8,21,0.276,108,3,17,12,0.276,1,night,3,1,Regular Season
529849,2018,5/1/2018 19:10,Final,133,3,14,15,0.483,136,6,17,11,0.483,680,night,3,1,Regular Season
529852,2018,5/1/2018 19:15,Final,135,3,11,20,0.355,137,2,15,15,0.355,2395,night,3,2,Regular Season
529860,2018,5/2/2018 10:05,Final,118,4,8,22,0.267,111,5,22,8,0.267,3,day,3,3,Regular Season
529868,2018,5/2/2018 10:10,Final,139,2,13,16,0.448,116,3,13,16,0.448,2394,day,3,3,Regular Season
529869,2018,5/2/2018 10:10,Final,140,4,12,20,0.375,114,12,16,13,0.375,5,day,3,3,Regular Season
529870,2018,5/2/2018 10:10,Final,141,0,17,13,0.567,142,4,10,16,0.567,3312,day,3,3,Regular Season
529858,2018,5/2/2018 10:15,Final,145,2,8,20,0.286,138,3,17,12,0.286,2889,day,2,2,Regular Season
529859,2018,5/2/2018 11:20,Final,115,11,17,15,0.531,112,2,16,12,0.531,17,day,3,3,Regular Season
529867,2018,5/2/2018 12:45,Final,135,4,11,21,0.344,137,9,16,15,0.344,2395,day,3,3,Regular Season
529866,2018,5/2/2018 16:05,Final,134,3,17,14,0.548,120,9,15,16,0.548,3309,night,4,3,Regular Season
529856,2018,5/2/2018 16:10,Final,144,7,18,11,0.621,121,0,17,11,0.621,3289,night,3,2,Regular Season
529862,2018,5/2/2018 16:10,Final,158,3,19,13,0.594,113,1,7,24,0.594,2602,night,3,3,Regular Season
529865,2018,5/2/2018 16:10,Final,143,6,17,13,0.567,146,0,11,19,0.567,4169,night,3,3,Regular Season
529863,2018,5/2/2018 17:10,Final,147,4,20,10,0.667,117,0,20,12,0.667,2392,night,4,3,Regular Season
529861,2018,5/2/2018 18:40,Final,119,2,13,17,0.433,109,1,21,9,0.433,15,night,4,3,Regular Season
529857,2018,5/2/2018 19:07,Final,110,7,8,22,0.267,108,10,18,12,0.267,1,night,3,2,Regular Season
529864,2018,5/2/2018 19:10,Final,133,3,15,15,0.5,136,2,17,12,0.5,680,night,3,2,Regular Season
529626,2018,5/3/2018 10:10,Final,141,13,18,13,0.581,114,11,16,14,0.581,5,day,2,1,Regular Season
529641,2018,5/2/2018 20:33,Final,141,4,18,14,0.563,114,13,17,14,0.563,5,day,2,2,Regular Season
529879,2018,5/3/2018 10:05,Final,134,1,17,15,0.531,120,3,16,16,0.531,3309,day,4,4,Regular Season
529871,2018,5/3/2018 10:10,Final,144,11,19,11,0.633,121,0,17,12,0.633,3289,day,3,3,Regular Season
529877,2018,5/3/2018 11:10,Final,147,6,21,10,0.677,117,5,20,13,0.677,2392,day,4,4,Regular Season
529874,2018,5/3/2018 11:15,Final,116,6,13,17,0.433,118,10,9,22,0.433,7,day,4,1,Regular Season
529875,2018,5/3/2018 12:40,Final,119,5,14,17,0.452,109,2,21,10,0.452,15,day,4,4,Regular Season
529873,2018,5/3/2018 17:05,Final,111,5,22,9,0.71,140,11,13,20,0.71,13,night,4,1,Regular Season
529876,2018,5/3/2018 17:10,Final,142,5,10,17,0.37,145,6,9,20,0.37,4,night,4,1,Regular Season
529872,2018,5/3/2018 19:07,Final,110,3,8,23,0.258,108,12,19,12,0.258,1,night,3,3,Regular Season
529878,2018,5/3/2018 19:10,Final,133,1,15,16,0.484,136,4,18,12,0.484,680,night,3,3,Regular Season
529883,2018,5/4/2018 16:05,Final,114,6,17,15,0.531,147,7,22,10,0.531,3313,night,3,1,Regular Season
