GameID,GameDate,AwayTeamID,HomeTeamID,VenueID
529795,2018-04-27 17:10:00,133,117,2392
529787,2018-04-27 17:15:00,145,118,7
529794,2018-04-27 19:07:00,147,108,1
529793,2018-04-27 19:10:00,121,135,2680
529791,2018-04-27 19:15:00,119,137,2395
529447,2018-04-28 11:15:00,145,118,7
529802,2018-04-28 17:15:00,145,118,7
529513,2018-04-28 13:05:00,119,137,2395
529806,2018-04-28 19:05:00,119,137,2395
529803,2018-04-28 11:10:00,113,142,3312
529807,2018-04-28 11:20:00,158,112,17
529800,2018-04-28 13:05:00,109,120,3309
529813,2018-04-28 13:05:00,139,111,3
529814,2018-04-28 13:07:00,140,141,14
529811,2018-04-28 13:10:00,136,114,5
529801,2018-04-28 15:05:00,144,143,2681
529805,2018-04-28 16:05:00,116,110,2
529812,2018-04-28 16:05:00,138,134,31
529804,2018-04-28 16:10:00,115,146,4169
529810,2018-04-28 16:10:00,133,117,2392
529808,2018-04-28 17:40:00,121,135,2680
529809,2018-04-28 18:07:00,147,108,1
529820,2018-04-29 10:05:00,116,110,2
529828,2018-04-29 10:05:00,139,111,3
529829,2018-04-29 10:07:00,140,141,14
529819,2018-04-29 10:10:00,115,146,4169
529826,2018-04-29 10:10:00,136,114,5
529815,2018-04-29 10:35:00,109,120,3309
529816,2018-04-29 10:35:00,144,143,2681
529827,2018-04-29 10:35:00,138,134,31
529818,2018-04-29 11:10:00,113,142,3312
529825,2018-04-29 11:10:00,133,117,2392
529817,2018-04-29 11:15:00,145,118,7
529822,2018-04-29 11:20:00,158,112,17
529823,2018-04-29 13:10:00,121,135,2680
529821,2018-04-29 14:05:00,119,137,2395
529824,2018-04-29 17:07:00,147,108,1
529839,2018-04-30 15:10:00,140,114,5
529830,2018-04-30 16:05:00,115,112,17
529836,2018-04-30 16:05:00,134,120,3309
529831,2018-04-30 16:10:00,118,111,3
529833,2018-04-30 16:10:00,158,113,2602
529835,2018-04-30 16:10:00,143,146,4169
529838,2018-04-30 16:10:00,139,116,2394
529834,2018-04-30 17:10:00,147,117,2392
529840,2018-04-30 17:10:00,141,142,3312
529832,2018-04-30 18:40:00,119,109,15
529837,2018-04-30 19:15:00,135,137,2395
529854,2018-05-01 15:10:00,140,114,5
529851,2018-05-01 16:05:00,134,120,3309
529841,2018-05-01 16:10:00,144,121,3289
529845,2018-05-01 16:10:00,118,111,3
529847,2018-05-01 16:10:00,158,113,2602
529850,2018-05-01 16:10:00,143,146,4169
529853,2018-05-01 16:10:00,139,116,2394
529844,2018-05-01 17:05:00,115,112,17
529848,2018-05-01 17:10:00,147,117,2392
529855,2018-05-01 17:10:00,141,142,3312
529843,2018-05-01 17:15:00,145,138,2889
529846,2018-05-01 18:40:00,119,109,15
529842,2018-05-01 19:07:00,110,108,1
529849,2018-05-01 19:10:00,133,136,680
529852,2018-05-01 19:15:00,135,137,2395
529860,2018-05-02 10:05:00,118,111,3
529868,2018-05-02 10:10:00,139,116,2394
529869,2018-05-02 10:10:00,140,114,5
529870,2018-05-02 10:10:00,141,142,3312
529858,2018-05-02 10:15:00,145,138,2889
529859,2018-05-02 11:20:00,115,112,17
529867,2018-05-02 12:45:00,135,137,2395
529866,2018-05-02 16:05:00,134,120,3309
529856,2018-05-02 16:10:00,144,121,3289
529862,2018-05-02 16:10:00,158,113,2602
529865,2018-05-02 16:10:00,143,146,4169
529863,2018-05-02 17:10:00,147,117,2392
529861,2018-05-02 18:40:00,119,109,15
529857,2018-05-02 19:07:00,110,108,1
529864,2018-05-02 19:10:00,133,136,680
529626,2018-05-03 10:10:00,141,114,5
529641,2018-05-02 20:33:00,141,114,5
529879,2018-05-03 10:05:00,134,120,3309
529871,2018-05-03 10:10:00,144,121,3289
529877,2018-05-03 11:10:00,147,117,2392
529874,2018-05-03 11:15:00,116,118,7
529875,2018-05-03 12:40:00,119,109,15
529873,2018-05-03 17:05:00,111,140,13
529876,2018-05-03 17:10:00,142,145,4
529872,2018-05-03 19:07:00,110,108,1
529878,2018-05-03 19:10:00,133,136,680
529883,2018-05-04 16:05:00,114,147,3313
529891,2018-05-04 16:05:00,143,120,3309
529884,2018-05-04 16:10:00,115,121,3289
529889,2018-05-04 16:10:00,146,113,2602
529894,2018-05-04 16:10:00,141,139,12
529893,2018-05-04 16:35:00,137,144,4705
529881,2018-05-04 17:05:00,111,140,13
529890,2018-05-04 17:10:00,142,145,4
529892,2018-05-04 17:10:00,134,158,32
529882,2018-05-04 17:15:00,112,138,2889
529885,2018-05-04 17:15:00,116,118,7
529888,2018-05-04 18:10:00,119,135,2701
529886,2018-05-04 18:40:00,117,109,15
529880,2018-05-04 19:05:00,110,133,10
529887,2018-05-04 19:10:00,108,136,680
529898,2018-05-05 10:05:00,114,147,3313
529897,2018-05-05 11:15:00,112,138,2889
529907,2018-05-05 13:05:00,143,120,3309
529900,2018-05-05 13:15:00,116,118,7
529910,2018-05-05 15:10:00,141,139,12
529899,2018-05-05 16:10:00,115,121,3289
529903,2018-05-05 16:10:00,119,135,2701
529904,2018-05-05 16:10:00,146,113,2602
529905,2018-05-05 16:10:00,142,145,4
529908,2018-05-05 16:10:00,134,158,32
529909,2018-05-05 16:10:00,137,144,4705
529896,2018-05-05 17:05:00,111,140,13
529901,2018-05-05 17:10:00,117,109,15
529895,2018-05-05 18:05:00,110,133,10
529902,2018-05-05 18:10:00,108,136,680
529914,2018-05-06 10:05:00,114,147,3313
529915,2018-05-06 10:10:00,115,121,3289
529925,2018-05-06 10:10:00,141,139,12
529922,2018-05-06 10:35:00,143,120,3309
529924,2018-05-06 10:35:00,137,144,4705
529921,2018-05-06 11:10:00,142,145,4
529923,2018-05-06 11:10:00,134,158,32
529916,2018-05-06 11:15:00,116,118,7
529912,2018-05-06 12:05:00,111,140,13
529911,2018-05-06 13:05:00,110,133,10
529917,2018-05-06 13:10:00,117,109,15
529918,2018-05-06 13:10:00,108,136,680
529919,2018-05-06 13:10:00,119,135,2701
529920,2018-05-06 13:10:00,146,113,2602
529913,2018-05-06 17:05:00,112,138,2889
529931,2018-05-07 16:05:00,137,143,2681
529930,2018-05-07 16:10:00,121,113,2602
529926,2018-05-07 17:05:00,116,140,13
